locality_id,locality.feature_type_id,province,county,city,country_id
6439,,California,Mono Co.,NULL,228
6440,,Illinois,NULL,NULL,228
6441,,Wisconsin,Lafayette Co.,NULL,228
6442,209,Wyoming,NULL,Newcasle,228
6444,,Iowa,NULL,NULL,228
6445,189,NULL,NULL,NULL,200
6446,,Michigan,"BENZIE, MI",NULL,228
6448,220,NULL,NULL,NULL,72
6449,189,South Carolina,Lancaster Co.,NULL,228
6450,,NULL,NULL,Beraitegui,202
6451,,Basque Country,NULL,NULL,202
6452,,NULL,NULL,NULL,129
6453,189,NULL,NULL,NULL,175
6454,189,Nevada,Washoe Co.,NULL,228
6455,,NULL,NULL,NULL,129
6456,189,NULL,NULL,NULL,202
6457,189,Asturias,NULL,NULL,202
6458,,Asturias,NULL,NULL,202
6459,,Oviedo,Ribadesella,Ribadesella,202
6460,,NULL,Salzburg,Salzburg,81
6461,,Bavaria,NULL,NULL,81
6462,205,NULL,NULL,NULL,NULL
6463,,England,Derbyshire,NULL,227
6464,,England,Devon,NULL,227
6465,,Ohio,Cuyahoga Co.,NULL,228
6466,,Ohio,NULL,NULL,228
6467,,NULL,NULL,NULL,NULL
6468,,NULL,NULL,NULL,225
6469,,NULL,NULL,NULL,225
6470,,NULL,NULL,NULL,225
6471,189,Chihuahua,NULL,Los Lamentos,140
6472,189,Chihuahua,NULL,Los Lamentos,140
6474,189,Cochabamba,NULL,NULL,26
6475,,NULL,NULL,NULL,129
6476,,Quebec,NULL,NULL,38
6479,189,NULL,NULL,Ekaterinburg,180
6479,189,NULL,NULL,NULL,180
6479,189,Siberia Region,NULL,NULL,180
6479,189,Sverdlovsk Oblast,NULL,NULL,180
6479,189,NULL,NULL,NULL,NULL
6480,189,NULL,NULL,NULL,NULL
6481,,NULL,NULL,NULL,98
6482,,NULL,NULL,NULL,NULL
6484,,Urals Region,Sverdlovsk Oblast,Berezovskii,180
6486,,Sverdlovskaya oblast,Ekaterinburg,Ekaterinburg,180
6487,,NULL,NULL,NULL,180
6488,,NULL,Grootfontein,Grootfontein,150
6488,189,NULL,Grootfontein,Grootfontein,150
6488,189,NULL,NULL,Grootfontein,150
6488,,NULL,NULL,Grootfontein,150
6488,189,NULL,NULL,Grootfontein (near),150
6488,189,NULL,NULL,NULL,150
6489,,NULL,Greenland,NULL,85
6490,189,NULL,NULL,Clausthal,81
6492,,NULL,NULL,NULL,200
6493,,Thuringia,NULL,NULL,81
6494,,NULL,NULL,Horberig,81
6495,,Lombardy,NULL,NULL,106
6496,,Lombardy,NULL,NULL,106
6497,,Lombardy,NULL,NULL,106
6498,,Bavaria,NULL,NULL,81
6499,,NULL,NULL,NULL,81
6500,,Saxony,NULL,NULL,81
6501,,Saxony,NULL,NULL,81
6502,,New Jersey,NULL,NULL,228
6503,,New Jersey,NULL,NULL,228
6504,,New Jersey,NULL,NULL,228
6505,,New Jersey,Hudson Co.,NULL,228
6506,,New Jersey,Bergen Co. (?),NULL,228
6507,,New Jersey,Hudson Co.,NULL,228
6508,,New Jersey,Jersey City,Jersey City,228
6508,,New Jersey,NULL,NULL,228
6509,,New Jersey,NULL,NULL,228
6510,,Colorado,Jefferson Co.,NULL,228
6511,,New Jersey,NULL,NULL,228
6512,,New Jersey,Bergen Co. (?),NULL,228
6513,,NULL,NULL,NULL,163
6514,,NULL,NULL,Bergen,81
6514,,Saxony,NULL,NULL,81
6514,,Saxony,Vogtland,Vogtland,81
6515,,NULL,NULL,St. Amarinertal,74
6516,,California,Mendocino Co.,NULL,228
6517,193,New Jersey,Passaic Co.,NULL,228
6518,189,NULL,NULL,NULL,81
6519,189,NULL,Schmiedeberg,Schmiedeberg,81
6520,,NULL,NULL,Berggieschubel,81
6520,,Saxony,NULL,Berggiefshabel,81
6520,,Saxony,NULL,Berggiefshubel,81
6520,,Saxony,NULL,Berggiesshubel,81
6520,,Saxony,Saxony,NULL,81
6520,,NULL,NULL,NULL,NULL
6521,,North Rhine-Westphalia,NULL,NULL,81
6522,209,NULL,NULL,Tsumeb,150
6523,,Lower Saxony,NULL,NULL,81
6523,,NULL,NULL,NULL,81
6524,189,NULL,NULL,NULL,81
6524,189,NULL,NULL,NULL,174
6525,189,Hesse,Ems,Ems,81
6526,189,Wroclaw,NULL,NULL,174
6527,189,Rhineland-Palatinate,NULL,NULL,81
6528,189,Lower Saxony,NULL,NULL,81
6528,189,NULL,NULL,Clausthal,81
6529,189,NULL,NULL,NULL,208
6530,,NULL,NULL,NULL,208
6532,,NULL,NULL,NULL,74
6533,195,NULL,NULL,NULL,74
6533,70,NULL,NULL,NULL,74
6533,70,NULL,NULL,NULL,NULL
6534,,Varmland,NULL,NULL,208
6536,205,Montana,Fergus Co.,NULL,228
6537,,Valais,Zermatt,Zermatt,209
6538,,NULL,NULL,NULL,106
6539,189,Wroclaw,NULL,NULL,57
6540,252,NULL,NULL,NULL,NULL
6541,252,Alaska,NULL,NULL,228
6542,,NULL,NULL,NULL,NULL
6543,,Kamchatskaya Oblast,Kamchatskaya Oblast,NULL,180
6544,93,NULL,NULL,NULL,NULL
6545,,NULL,NULL,NULL,227
6546,,California,Berkeley,Berkeley,228
6546,113,NULL,NULL,NULL,NULL
6547,,California,NULL,NULL,228
6548,,Montana,NULL,Butte,228
6549,189,Montana,NULL,Butte,228
6549,189,Montana,Silver Bow Co.,NULL,228
6550,193,South Carolina,Berkeley,NULL,228
6551,,West Virginia,Morgan Co.,NULL,228
6552,,New Jersey,Ocean,Toms River,228
6553,,California,NULL,NULL,228
6554,,California,Alameda Co.,NULL,228
6554,,California,NULL,NULL,228
6555,,NULL,NULL,NULL,13
6556,220,NULL,NULL,NULL,NULL
6557,189,Connecticut,Litchfield Co.,NULL,228
6558,205,Massachusetts,NULL,Stockbridge,228
6559,,NULL,NULL,Berkum,81
6560,,NULL,NULL,NULL,220
6561,189,Montana,Lewis And Clark Co.,NULL,228
6562,,Berlin,NULL,NULL,81
6563,,Hesse,Odenwald,Lutzelbach,81
6564,,NULL,Berman,Berman,81
6565,189,Saxony,NULL,NULL,81
6566,,Bavaria,NULL,NULL,81
6567,,NULL,NULL,NULL,140
6568,,NULL,NULL,NULL,24
6569,220,Bermuda,NULL,Hamilton,24
6569,220,Bermuda,NULL,Jacksonville,24
6569,220,Bermuda,NULL,Jackville,24
6569,220,Bermuda,NULL,NULL,24
6569,220,Bermuda,NULL,Paynters Vale,24
6569,220,Bermuda,NULL,"South Shore, Sand Hills",24
6569,220,Bermuda,NULL,Tuckertown,24
6569,220,Bermuda,NULL,Tuckertown Beach,24
6569,220,Bermuda,NULL,Walsingham,24
6569,220,NULL,NULL,Paynters Vale,227
6569,220,NULL,NULL,St Georges,227
6570,150,NULL,NULL,NULL,NULL
6571,,NULL,NULL,NULL,209
6572,,Bern,NULL,NULL,209
6572,,NULL,Bern,Bern,209
6573,189,Kentucky,Livingston Co.,NULL,228
6574,,Mandalay,NULL,Bernard-myo,149
6575,,Massachusetts,Franklin Co.,NULL,228
6576,,New Jersey,Somerset Co.,NULL,228
6578,,NULL,Bernau,Bernau,21
6580,,NULL,Bernburg,Bernburg,81
6591,,NULL,Berncastel,Berncastel,81
6593,,NULL,Vise,Vise,21
6594,,NULL,NULL,NULL,21
6595,,Wallonia,Liege Prov.,NULL,21
6596,,Bavaria,NULL,NULL,81
6597,,NULL,NULL,Berneck,81
6598,,Bavaria,NULL,Berneck,81
6599,,NULL,NULL,NULL,209
6600,,NULL,NULL,NULL,209
6601,,NULL,NULL,NULL,209
6602,,NULL,NULL,NULL,209
6603,,NULL,NULL,NULL,209
6604,,NULL,NULL,NULL,209
6605,,NULL,NULL,NULL,209
6606,,NULL,NULL,NULL,209
6607,189,Alaska,NULL,Berners Bay,228
6608,,Alaska,NULL,NULL,228
6609,,Bern,NULL,NULL,209
6610,,Bern,NULL,NULL,209
6611,,Uri,NULL,NULL,209
6612,,NULL,Bernese,Bernese,209
6613,,Kentucky,Bullitt Co.,NULL,228
6618,189,Pennsylvania,Sullivan County,Bernice,228
6619,189,Georgia,NULL,NULL,228
6620,,NULL,NULL,Bernissart,21
6621,,Rhineland-Palatinate,NULL,NULL,81
6622,,NULL,NULL,NULL,81
6623,,Rhineland,NULL,NULL,81
6624,,Rhineland-Palatinate,NULL,NULL,81
6625,,Rhineland-Pfalz,Mosel,Mosel,81
6626,,Rhineland-Palatinate,NULL,NULL,81
6627,,NULL,NULL,NULL,NULL
6628,193,England,NULL,New Castle,227
6629,209,Durango,NULL,"Berrendos District, Cuencame",140
6630,205,New South Wales,NULL,NULL,13
6630,205,New South Wales,NULL,Numbla Vale,13
6631,,NULL,NULL,NULL,202
6632,,California,Butte Co.,NULL,228
6633,,Virginia,Augusta Co.,NULL,228
6634,,Alabama,Fayette,NULL,228
6635,,Alabama,Fayette,NULL,228
6636,70,Wisconsin,Oconto,NULL,228
6637,70,Wisconsin,Oconto,NULL,228
6638,,Maine,Cornish,Cornish,228
6639,,Indiana,Jennings,NULL,228
6640,,Indiana,Jennings,NULL,228
6641,193,Indiana,North Vernon,North Vernon,228
6642,,Indiana,Jennings,NULL,228
6643,189,Virginia,Amelia Co.,NULL,228
6644,70,Massachusetts,Berkshire,NULL,228
6645,,California,San Jose,San Jose,228
6646,189,Maine,Androscoggin Co.,NULL,228
6646,193,maine,maine,NULL,228
6646,189,Maine,NULL,NULL,228
6646,193,Maine,Poland,Poland,228
6647,189,Maine,Androscoggin Co.,NULL,228
6648,,NULL,NULL,NULL,81
6649,,NULL,NULL,"Berschweiler, Freisen",81
6650,,NULL,NULL,NULL,NULL
6651,,NULL,NULL,NULL,82
6652,189,Chihuahua,La Ceja,La Ceja,140
6652,189,Chihuahua,NULL,NULL,140
6653,189,Alabama,Calhoun Co.,NULL,228
6654,189,Montana,NULL,NULL,228
6655,189,Virginia,Pulaski Co.,Allisonia,228
6656,,South Carolina,Dorchester,NULL,228
6657,189,Virginia,Pulaski Co.,NULL,228
6658,193,Brittany,NULL,La Ferre,74
6659,,NULL,NULL,Berthier-En-Bas,38
6660,112,NULL,NULL,NULL,NULL
6661,,California,Imperial Co.,NULL,228
6662,,California,Imperial Co.,NULL,228
6663,,Nevada,NULL,Eureka,228
6664,,NULL,Madagascar,NULL,129
6665,,Piedmont,NULL,NULL,106
6666,,Piedmont,NULL,NULL,106
6667,,NULL,NULL,Teigarhorn,99
6668,,NULL,NULL,NULL,99
6669,,NULL,NULL,NULL,99
6670,,NULL,NULL,NULL,99
6671,,Gujarat,NULL,NULL,100
6672,97,NULL,NULL,NULL,NULL
6673,189,NULL,NULL,NULL,241
6674,189,New Hampshire,NULL,NULL,228
6675,193,New Hampshire,Acworth,Acworth,228
6676,,New Hampshire,NULL,NULL,228
6676,,New Hampshire,Sullivan Co.,Ackworth,228
6676,,New Hampshire,Sullivan Co.,NULL,228
6676,,New Hampshire,Sullivan County,Ackworth,228
6677,189,NULL,NULL,NULL,241
6678,,Evje - Iveland,Evje,Evje,163
6679,,NULL,NULL,NULL,208
6680,189,Saxony,Freiberg,Freiberg,81
6680,189,Saxony,NULL,NULL,81
6681,,NULL,NULL,Beseliger Kopf,81
6682,,Fianarantsoa,Malakialina,Malakialina,129
6683,189,Ontario,Henvey Twp.,Henvey Twp.,38
6683,189,Ontario,NULL,NULL,38
6684,189,Auvergne,Haute-Loire Dept.,NULL,74
6686,,Puy-de-dome,Puy-de-dome,NULL,74
6687,,North Carolina,NULL,NULL,228
6688,189,Washington,King Co.,NULL,228
6688,,Washington,North Bend,North Bend,228
6689,189,Virginia,Amherst Co.,NULL,228
6690,,Washington,North Bend,North Bend,228
6691,178,Svalbard,NULL,NULL,163
6692,189,NULL,NULL,NULL,108
6693,,NULL,NULL,NULL,108
6694,189,South Dakota,Lawrence Co.,NULL,228
6695,112,NULL,NULL,NULL,NULL
6696,,South Carolina,Berkeley,NULL,228
6697,,Midi-Pyrénées,Ariège,NULL,74
6698,,NULL,NULL,NULL,110
6699,,Hidalgo,NULL,Minitas,140
6700,124,NULL,NULL,NULL,NULL
6701,,NULL,NULL,NULL,81
6702,,NULL,NULL,Betafo,129
6702,,NULL,NULL,NULL,129
6703,,NULL,NULL,NULL,129
6704,,Toliara,Andranondambo,Andranondambo,129
6705,,NULL,Madagascar,NULL,129
6706,,NULL,NULL,NULL,129
6707,189,Pennsylvania,NULL,Hanover,228
6708,,NULL,NULL,NULL,227
6709,,North Carolina,Iredell Co.,NULL,228
6710,,North Carolina,Iredell Co.,NULL,228
6711,,Alabama,Fayette,NULL,228
6712,189,Vermont,Rutland Co.,Pittsfield,228
6713,189,Arkansas,Boone Co.,Elixir Springs,228
6714,,Connecticut,Fairfield Co.,NULL,228
6717,,Maine,NULL,NULL,228
6718,,Vermont,NULL,Bethel,228
6719,189,Pennsylvania,Lebanon Co.,NULL,228
6720,,South Carolina,Berkeley,NULL,228
6722,205,New Hampshire,NULL,NULL,228
6723,,Indiana,Porter,NULL,228
6726,,NULL,Madagascar,NULL,129
6727,,Slovensko,NULL,NULL,196
6728,53,NULL,NULL,NULL,111
6729,53,"Southern Nations, Nationals, and Peoples",NULL,NULL,69
6730,53,"Southern Nations, Nationals, and Peoples",NULL,NULL,69
6731,193,NULL,NULL,Carrara,106
6732,,Krangandinskaya Oblast',Karaoba,Karaoba,110
6733,,NULL,NULL,NULL,129
6734,,NULL,NULL,NULL,129
6736,,NULL,NULL,NULL,129
6737,189,NULL,NULL,NULL,108
6738,,NULL,Siegen,Siegen,81
6739,,NULL,Madagascar,NULL,129
6740,,NULL,Betsileo,Betsileo,129
6741,193,New Hampshire,NULL,Brookline,228
6742,112,NULL,NULL,NULL,NULL
6743,,NULL,Hungary,NULL,98
6744,189,Newfoundland,NULL,NULL,38
6748,220,Newfoundland,NULL,NULL,38
6749,189,Massachusetts,NULL,NULL,228
6750,189,Massachusetts,Plainfield,Plainfield,228
6751,,Ohio,Seneca Co.,NULL,228
6752,189,Virginia,Carroll Co.,NULL,228
6752,189,Virginia,NULL,NULL,228
6753,,Virginia,Carroll County,Hillsville (near),228
6754,189,Nevada,NULL,NULL,228
6754,189,Nevada,White Pine Co.,NULL,228
6755,189,California,Inyo Co.,NULL,228
6756,70,Oregon,Lane,NULL,228
6757,,District Of Columbia,NULL,"Brightwood And Tenally Town, Between",228
6758,,Colorado,NULL,Middle Park,228
6759,,Colorado,NULL,Middle Park,228
6761,,New York,Kings Co.,NULL,228
6763,,Tibet Autonomous Region,NULL,NULL,44
6768,,NULL,NULL,NULL,147
6769,,NULL,NULL,Sudetes,174
6770,,NULL,NULL,NULL,81
6771,189,Arkansas,Marion Co.,NULL,228
6772,,Oregon,NULL,NULL,228
6773,,Georgia,Chattooga Co.,Summerville,228
6774,,NULL,Beunan,Beunan,81
6775,,NULL,NULL,NULL,106
6776,189,Saxony,NULL,NULL,81
6776,189,Saxony,Schneeberg,Schneeberg,81
6777,,NULL,NULL,NULL,81
6778,,NULL,NULL,NULL,174
6779,,Saxony,NULL,NULL,81
6780,,NULL,Madagascar,NULL,129
6781,189,Quebec,Louvicourt Twp.,Louvicourt Twp.,38
6781,189,Quebec,NULL,NULL,38
6782,189,Nevada,Washoe Co.,NULL,228
6783,,Washington,Kittitas Co - Chelan,NULL,228
6784,,Virginia,NULL,NULL,228
6786,,NULL,NULL,NULL,209
6787,,Valais,NULL,NULL,209
6789,,Alabama,Marion,NULL,228
6793,189,NULL,NULL,Minena,202
6794,,NULL,NULL,NULL,110
6795,,NULL,NULL,NULL,117
6797,,Bohemia Region,NULL,NULL,57
6798,,NULL,NULL,Bezius,202
6800,189,NULL,NULL,NULL,NULL
6801,185,Kamchatka,NULL,NULL,180
6801,185,NULL,NULL,NULL,180
6801,185,NULL,NULL,NULL,NULL
6802,,Uttarakhand,NULL,Devprayag,100
6803,,Bhavani,NULL,NULL,100
6804,189,NULL,Thailand,NULL,214
6805,,NULL,NULL,NULL,100
6806,,NULL,NULL,Bhopal,100
6807,,NULL,NULL,NULL,25
6808,,NULL,NULL,NULL,186
6809,,NULL,NULL,"Biancavilla, Catania",106
6810,,Sicily,NULL,NULL,106
6811,,NULL,NULL,NULL,13
6812,220,Maine,Cumberland Co.,NULL,228
6813,189,NULL,NULL,NULL,82
6814,189,NULL,NULL,NULL,108
6815,,NULL,NULL,NULL,81
6816,,NULL,NULL,NULL,227
6817,,Tirol,Tirol,NULL,14
6818,,Maine,NULL,NULL,228
6819,205,California,NULL,NULL,228
6820,,Utah,Wayne,NULL,228
6821,189,Ontario,Cardiff Twp.,Cardiff Twp.,38
6821,189,Ontario,Haliburton Co.,NULL,38
6821,189,Ontario,Hastings Co.,NULL,38
6822,,Ontario,NULL,NULL,38
6823,205,Arizona,NULL,NULL,228
6824,,North Carolina,Craven,NULL,228
6825,189,California,Inyo Co.,NULL,228
6825,189,California,Inyo Co.,Ryan,228
6825,189,California,NULL,NULL,228
6826,,Colorado,Saguache Co.,NULL,228
6827,189,Ontario,NULL,NULL,38
6829,,NULL,NULL,NULL,81
6832,,Saxony,NULL,NULL,81
6833,,NULL,NULL,Bieberstein,81
6834,,NULL,NULL,NULL,NULL
6835,,Montana,Blaine Co.,NULL,228
6836,189,Colorado,NULL,NULL,228
6837,,NULL,NULL,NULL,81
6838,,NULL,NULL,"Biedenkopf, Hesse; Nassau",81
6839,,NULL,NULL,NULL,196
6840,,NULL,NULL,NULL,81
6841,100,Montana,Powell County,Racetrack,228
6842,,NULL,NULL,Sudetes,174
6843,,NULL,NULL,NULL,180
6844,70,Gai Lai,Pleiku City,NULL,234
6845,70,Gai Lai,Pleiku City,NULL,234
6846,70,Gai Lai,Pleiku City,NULL,234
6847,189,Colorado,Clear Creek Co.,Pecan Dives Area,228
6848,189,NULL,NULL,NULL,155
6849,,Louisiana,NULL,NULL,228
6850,,NULL,Bierghes,Bierghes,21
6851,193,Connecticut,Bethel,Bethel,228
6851,193,Connecticut,Fairfield Co.,NULL,228
6851,193,Connecticut,NULL,NULL,228
6852,,NULL,NULL,NULL,227
6853,189,NULL,NULL,Hallstadt,14
6854,189,Montana,Cascade Co.,NULL,228
6855,189,Idaho - Montana,NULL,Troy,228
6856,,California,Butte Co.,NULL,228
6857,70,Michigan,Schoolcraft,NULL,228
6858,70,Michigan,Schoolcraft,NULL,228
6859,70,Michigan,Schoolcraft,NULL,228
6860,,NULL,NULL,NULL,156
6861,,Colorado,San Miguel Co.,NULL,228
6862,,California,Big Bear City,Big Bear City,228
6863,,California,Butte Co.,NULL,228
6864,70,Labrador,NULL,NULL,38
6865,70,Arkansas,White,NULL,228
6866,,Arizona,Yavapai Co.,NULL,228
6867,189,Indiana,Clay County,Centerpoint,228
6870,189,Texas,Brewster Co.,"Terlingua, Study Butte",228
6872,,California,NULL,NULL,228
6873,221,Texas,NULL,NULL,228
6874,,California,NULL,NULL,228
6875,,California,NULL,Nevada City,228
6876,189,Arizona,La Paz Co.,NULL,228
6877,,Arizona,Quartzite,Quartzite,228
6878,189,Arizona,Yuma Co.,NULL,228
6879,189,Oregon,Grant Co.,NULL,228
6880,68,Alaska,NULL,NULL,228
6881,70,Wisconsin,Polk,NULL,228
6882,70,Wisconsin,Polk,NULL,228
6883,189,Colorado,Boulder Co.,NULL,228
6884,,Virginia,NULL,NULL,228
6885,,Idaho - Montana,NULL,NULL,228
6886,189,Nevada,Storey Co.,Virginia City,228
6887,189,Colorado,Colorado,NULL,228
6888,70,Michigan,Ostego,NULL,228
6891,70,Michigan,Ostego,NULL,228
6892,,NULL,NULL,NULL,NULL
6893,220,Nova Scotia,NULL,NULL,38
6894,189,Texas,Freestone County,Fairfield (near),228
6895,189,Arkansas,Marion Co.,NULL,228
6904,205,Missouri,NULL,Dutchtown,228
6905,,Arizona,NULL,NULL,228
6906,,Arizona,Yavapai Co.,NULL,228
6907,,Alabama,St. Clair,NULL,228
6909,,Utah,NULL,NULL,NULL
6910,70,Minnesota,Washington,NULL,228
6911,70,Minnesota,Washington,NULL,228
6912,70,Minnesota,Washington,NULL,228
6914,189,Colorado,Lake Co.,NULL,228
6915,189,Nevada,Elko Co.,NULL,228
6916,189,New Mexico,Socorro Co.,Socorro,228
6917,189,South Dakota,Custer Co.,NULL,228
6917,189,South Dakota,Keystone,Keystone,228
6917,189,South Dakota,NULL,Glendale,228
6917,,South Dakota,Pennington Co.,Glendale,228
6917,189,South Dakota,Pennington Co.,NULL,228
6918,193,South Dakota,NULL,Glendale,228
6919,189,Idaho,Custer Co.,NULL,228
6920,209,NULL,NULL,Prieska District,200
6921,,Utah,Alta,Alta,228
6921,,Utah,Brighton,Brighton,228
6921,101,Utah,NULL,NULL,228
6922,248,Utah,NULL,Holladay,228
6923,,Utah,Salt Lake Co.,NULL,228
6924,209,Durango,NULL,Inde River,140
6925,209,Florida,Jefferson Co.,NULL,228
6926,209,Tennessee,Knox Co.,Mascot,228
6927,,Utah,NULL,NULL,228
6928,209,Virginia,Spotsylvania Co.,Fredericksburg,228
6929,189,North Carolina,Mitchell Co.,NULL,228
6930,,North Carolina,Mitchell Co.,NULL,228
6932,189,California,Fresno Co.,NULL,228
6932,,California,Fresno Co.,NULL,228
6933,189,Colorado,San Miguel Co.,Newmire,228
6933,189,Colorado,San Miguel Co.,"Newmire, Big Bear Creek",228
6934,,Alabama,Pickens,NULL,228
6935,,California,NULL,NULL,228
6936,,California,California,NULL,228
6936,248,California,NULL,Auberry,228
6936,,NULL,NULL,NULL,NULL
6937,,California,Fresno Co.,NULL,228
6939,70,Koror,Mercherchar,NULL,166
6940,70,Koror,Mercherchar,NULL,166
6941,70,Koror,Mercherchar,NULL,166
6942,70,Koror,Mercherchar,NULL,166
6943,189,New Jersey,NULL,NULL,228
6944,227,Florida,Collier,NULL,228
6945,227,New York,Queens,New York City,228
6946,189,Arkansas,Marion Co.,NULL,228
6947,189,Idaho - Montana,NULL,NULL,228
6948,,Alabama,Escambia,NULL,228
6949,,Alabama,Escambia,NULL,228
6950,70,Michigan,Lapeer,NULL,228
6951,70,Michigan,Lapeer,NULL,228
6952,70,Minnesota,Stearns,NULL,228
6953,70,Minnesota,Stearns,NULL,228
6954,70,Minnesota,Stearns,NULL,228
6955,70,Minnesota,Stearns,NULL,228
6956,,Yukon,NULL,NULL,38
6957,189,Colorado,NULL,NULL,228
6958,,California,Modoc Co.,High Grade,228
6959,189,Idaho,Blaine Co.,NULL,228
6960,189,Alaska,NULL,Providence Bay,228
6963,,Kentucky,Madison,NULL,228
6964,,Texas,Matagorda Co.,NULL,228
6965,,NULL,NULL,NULL,228
6966,,Wyoming,NULL,NULL,228
6967,,Wyoming,NULL,NULL,228
6968,205,Montana,NULL,West Fork Area,228
6969,189,Wyoming,Sheridan County,Sheridan (near),228
6970,,Wyoming,Johnson Co.,NULL,228
6970,,Wyoming,NULL,NULL,228
6971,70,Arkansas,Jackson,NULL,228
6972,189,Alaska,NULL,NULL,228
6973,,Alaska,NULL,NULL,228
6974,189,Arkansas,Searcy Co.,NULL,228
6975,,California,Amador Co.,NULL,228
6976,220,Newfoundland,NULL,NULL,38
6977,189,Utah,Grand Co.,NULL,228
6977,189,Utah,San Juan Co.,NULL,228
6978,,Utah,San Juan Co.,NULL,228
6979,,Utah,Grand Co.,NULL,228
6980,,Utah,NULL,NULL,228
6981,189,Idaho - Washington,NULL,NULL,228
6982,189,California,Lake Co.,NULL,228
6984,,Idaho,Clearwater Co.,Big Island-Dent Area,228
6985,220,Newfoundland and Labrador,NULL,NULL,38
6986,70,Koror,Koror,NULL,166
6987,70,Koror,Koror,NULL,166
6988,70,Koror,Koror,NULL,166
6989,189,Arizona,NULL,NULL,228
6989,189,Arizona,Yuma Co.,NULL,228
6990,189,Kentucky,Bell County,Blanche,228
6991,189,Iowa,Appanoose Co.,Jerome,228
6992,189,Arizona,NULL,NULL,228
6993,189,Arizona,Pinal Co.,NULL,228
6994,189,Arizona,Pinal Co.,NULL,228
6995,,New Mexico,Luna Co.,NULL,228
6996,227,Alaska,Matanuska-Susitna,NULL,228
6997,70,Michigan,Osceola,NULL,228
6998,70,Michigan,Osceola,NULL,228
6999,70,Michigan,Osceola,NULL,228
7000,70,Minnesota,Sherburne,NULL,228
7001,70,Minnesota,Sherburne,NULL,228
7002,70,Minnesota,Sherburne,NULL,228
7003,70,Minnesota,Sherburne,NULL,228
7004,70,Minnesota,Carlton,NULL,228
7005,189,Idaho,Lemhi Co.,NULL,228
7006,189,Utah,Sanpete Co.,Mizpah Gulch District,228
7007,189,Ontario,NULL,Sudbury,38
7008,,NULL,NULL,NULL,NULL
7009,,Idaho,NULL,NULL,228
7010,,Idaho,NULL,NULL,228
7011,,NULL,NULL,Anegada,235
7012,,California,NULL,NULL,228
7013,189,New Hampshire,Gilsum,Gilsum,228
7013,189,New Hampshire,NULL,Alstead,228
7014,,California,NULL,NULL,228
7015,189,Utah,Beaver Co.,Beaver Lake District,228
7015,189,Utah,Beaver Co.,NULL,228
7016,70,Minnesota ,Sherburne ,NULL,228
7017,70,Wisconsin,Vilas,NULL,228
7018,68,Alaska,NULL,NULL,228
7019,,California,Tuolumne Co.,NULL,228
7020,,California,Tuolumne Co.,NULL,228
7021,,Oregon,Wapinitia,Wapinitia,228
7022,97,NULL,NULL,NULL,NULL
7023,185,California,Inyo Co.,NULL,228
7023,185,California,NULL,Big Pine,228
7024,,Indiana,Miami,NULL,228
7025,,Indiana,Miami,NULL,228
7026,189,Colorado,Lake Co.,Leadville,228
7027,189,Nevada,NULL,NULL,228
7028,193,NULL,NULL,NULL,209
7029,193,Wisconsin,NULL,Lohrville,228
7030,68,Alaska,NULL,NULL,228
7031,9,Tennessee,NULL,NULL,228
7032,,New Mexico,NULL,NULL,228
7033,248,NULL,NULL,NULL,NULL
7034,193,Arkansas,NULL,NULL,228
7034,193,Arkansas,Pulaski Co.,NULL,228
7035,,PA,Clearfield,Bell Twp,228
7036,,PA,Jefferson,Gaskill Twp,228
7037,,Michigan,NULL,NULL,228
7038,228,NULL,NULL,NULL,228
7039,189,Arizona - Nevada,NULL,NULL,228
7040,,Alabama,Tuscaloosa,NULL,228
7041,,Montana,Montana,NULL,228
7042,70,Minnesota ,Aitkin,NULL,228
7043,70,Minnesota,Aitkin,NULL,228
7044,,West Virginia,NULL,NULL,228
7045,,Arizona,Mohave Co.,NULL,228
7046,112,Maryland,Allegany County,Frostburg,228
7046,,Maryland,NULL,Frostburg,228
7047,189,Montana,Cascade Co.,NULL,228
7047,189,Montana,NULL,NULL,228
7048,,Wyoming,Cody,Cody,228
7049,,Kentucky,Lee,NULL,228
7050,,Colorado,Lake Co.,Leadville,228
7051,189,Arkansas,Pike Co.,NULL,228
7052,189,Colorado,Lake Co.,Leadville,228
7053,205,Montana,Blaine Co.,NULL,228
7054,,New Mexico,NULL,NULL,228
7055,189,Nevada,NULL,NULL,228
7057,,Nevada,NULL,NULL,228
7058,70,Nevada,Churchill,NULL,228
7059,70,Nevada,Churchill,NULL,228
7060,70,Nevada,Churchill,NULL,228
7061,70,Nevada,Churchill,NULL,228
7062,70,Nevada,Churchill,NULL,228
7063,70,Nevada,Churchill,NULL,228
7064,,Alabama,Escambia,NULL,228
7065,193,Texas,NULL,NULL,228
7066,189,Arkansas,NULL,NULL,228
7067,,Virginia,NULL,NULL,228
7068,70,South Dakota,Big Stone,NULL,228
7069,70,Minnesota ,Itasca,NULL,228
7070,,California,Sonoma Co.,NULL,228
7071,248,California,NULL,NULL,228
7072,,California,NULL,NULL,228
7073,70,Minnesota ,Todd,NULL,228
7074,70,Montana,Lincoln,NULL,228
7075,,Colorado,Larimer Co.,NULL,228
7076,189,Colorado,Pitkin,NULL,228
7077,189,South Dakota,Keystone,Keystone,228
7078,,Montana,Sweet Grass Co.,NULL,228
7080,248,NULL,NULL,NULL,NULL
7081,248,NULL,NULL,NULL,NULL
